processid,sampleid,recordID,catalognum,fieldnum,institution_storing,collection_code,bin_uri,phylum_taxID,phylum_name,class_taxID,class_name,order_taxID,order_name,family_taxID,family_name,subfamily_taxID,subfamily_name,genus_taxID,genus_name,species_taxID,species_name,subspecies_taxID,subspecies_name,identification_provided_by,identification_method,identification_reference,tax_note,voucher_status,tissue_type,collection_event_id,collectors,collectiondate_start,collectiondate_end,collectiontime,collection_note,site_code,sampling_protocol,lifestage,sex,reproduction,habitat,associated_specimens,associated_taxa,extrainfo,notes,lat,lon,coord_source,coord_accuracy,elev,depth,elev_accuracy,depth_accuracy,country,province_state,region,sector,exactsite,image_ids,image_urls,media_descriptors,captions,copyright_holders,copyright_years,copyright_licenses,copyright_institutions,photographers
PARG609-16,25894,6816072,,PL003T,University of Puerto Rico at Mayaguez,,BOLD:AAB2675,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,47144,Pterois volitans,,,Chelsea A Harms Tuohy,DNA Metabarcoding,"Linnaeus, 1758",,DNA/Tissue Vouchered Only,Lionfish_F6_rev_R6_80,,Chelsea Harms-Tuohy,,,,,,,,,,,,,from lionfish stomach contents,"inshore reef, tissue sample",17.957,-67.073,,,,9,,,Puerto Rico,Lajas,La Parguera Natural Reserve,Pelotas,,,,,,,,,,
PARG654-16,123582,6816117,,UNCLASS,University of Puerto Rico at Mayaguez,,,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,47144,Pterois volitans,,,Chelsea A Harms Tuohy,DNA Metabarcoding,"Linnaeus, 1758",,DNA/Tissue Vouchered Only,R_barcodes12_m26_80,,Chelsea Harms-Tuohy,,,,,,,,,,,,,from lionfish stomach contents,"offshore reef, liquid sample",,,,,,,,,Puerto Rico,Lajas,La Parguera Natural Reserve,,,,,,,,,,,
PARG659-16,15731,6816122,,PLN04T,University of Puerto Rico at Mayaguez,,BOLD:AAB2675,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,47144,Pterois volitans,,,Chelsea A Harms Tuohy,DNA Metabarcoding,"Linnaeus, 1758",,DNA/Tissue Vouchered Only,R_barcodes1_80,,Chelsea Harms-Tuohy,,,,,,,,,,,,,from lionfish stomach contents,"inshore reef, tissue sample",17.953,-67.047,,,,9,,,Puerto Rico,Lajas,La Parguera Natural Reserve,Enrique,East,,,,,,,,,
PARG663-16,25358,6816126,,PLN09T,University of Puerto Rico at Mayaguez,,,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,47144,Pterois volitans,,,Chelsea A Harms Tuohy,DNA Metabarcoding,"Linnaeus, 1758",,DNA/Tissue Vouchered Only,R_barcodes4_m26_80,,Chelsea Harms-Tuohy,,,,,,,,,,,,,from lionfish stomach contents,"inshore reef, tissue sample",17.953,-67.047,,,,9,,,Puerto Rico,Lajas,La Parguera Natural Reserve,Enrique,East,,,,,,,,,
PHILA1292-15,PIL-109,5934579,USNM:FISH:431609,PIL-109,"Smithsonian Institution, National Museum of Natural History",,BOLD:AAB2675,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,91605,Pterois russelii,,,Jeff Williams,Morphological,"Bennett, 1831",,Vouchered:Registered Collection,Unknown tissue sample,,"Jeffrey T. Williams, Kent Carpenter, Apollo Lizano",,,,,,Purchased at market,,,,,,,,SL=214 mm.,10.019,118.789,,,,,,,Philippines,Palawan,,,"Philippines, Palawan, Barangay Bahile, Ulugan Bay",3348963,http://www.boldsystems.org/pics/PHILA/USNM_431609_photograph_PIL-109_214mmSL_PIL-2014-21+1529521806.JPG,Lateral,USNM 431609 photograph lateral view,,2014,CreativeCommons – Attribution Non-Commercial (by-nc),Smithsonian Institution National Museum of Natural History,Jeffrey T. Williams
SAIAB376-06,SAIAB 78042-T309,512669,78042,PCH 2005-29,South African Institute for Aquatic Biodiversity,,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,Phillip C. Heemstra,,"Bennett, 1828",,,,,"Heemstra, PC; Heemstra, E; Mwale, M; Moots, K; Bentley, A; Smale, M",,,,,,,,,,,,,FAO-51,,-4.6792,55.4193,,,,6,,,Seychelles,Mahe,Les Trois Dames (Port Glaud),51,,,,,,,,,,
SUN136-18,F1702Sb-07,9272866,F1702Sb-07,F1702Sb-07,"Sher-e-Bangla Agricultural University, Department of Fisheries Biology and Genetics, Aquatic Bioresource Research Lab",,BOLD:AAB2675,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,91605,Pterois russelii,,,Kazi Ahsan Habib,,"Bennett, 1831",,,,,"Habib,K.A., Kim,C.G., Lee,Y.H., Neogi,A.K., Nahar,N. Oh,J.",,,,,,,,,,Mangrove,,,,,21.8905,89.4975,,,,,,,Bangladesh,Khulna,South-west,,"Sundarbans, Bangladesh",,,,,,,,,
TZAIB377-06,HLC-12394,256572,,HLC-12394,Royal Ontario Museum,,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,Daniel Yanke,,,,,,,,,,,,,FAO-57,,,,,,,,,,Sri Lanka,Western,Kochchikade,NO 331 Sarath Wattha,,245763,http://www.boldsystems.org/pics/TZAIX/HLC-12394+1200344608.jpg,Lateral,,CBG Photography Group,2010,CreativeCommons - Attribution,Centre for Biodiversity Genomics,CBG Photography Group
TZAIB692-06,HLC-15072,335153,,HLC-15072,Royal Ontario Museum,,BOLD:AAB2675,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,47144,Pterois volitans,,,,,"Linnaeus, 1758",,,,,Daniel Yanke,,,,,,,,,,,,,FAO-71,,10.145,106.985,,,,,,,Vietnam,Thanh Pho-Ho Chi Minh,Ho Chi Min City,E51 Nouyen Oanh St.,,,,,,,,,,
TZAIC936-06,HLC-12295,255196,,HLC-12295,Royal Ontario Museum,,BOLD:AAB2674,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10738,Pterois antennata,,,,,"Bloch, 1787",,,,,Daniel Yanke,,,,,,,,,,,,,FAO-71,,10.145,106.985,,,,,,,Vietnam,Thanh Pho-Ho Chi Minh,Ho Chi Min City,E51 Nouyen Oanh St.,,104551,http://www.boldsystems.org/pics/TZAIC/HLC-12295+1149946922.jpg,Lateral,Lateral,CBG Photography Group,2010,CreativeCommons - Attribution,Centre for Biodiversity Genomics,CBG Photography Group
TZMSB282-04,ADC 149.7-1,31672,,,South African Institute for Aquatic Biodiversity,,BOLD:AAB2674,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10738,Pterois antennata,,,,,"Bloch, 1787",,,,,Phil Heemstra,,,,,,,A,,S,,,,FAO-51,rotenone,-30.272,30.808,,,,,,,South Africa,KwaZulu-Natal,,,Aliwal Shoal,,,,,,,,,
UKFBJ1201-08,KUT 8264,731733,USNM 387797,AL 06-03:048,"University of Kansas, Biodiversity Research Center",,BOLD:AAB2675,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,47144,Pterois volitans,,,Bruce B. Collette,,"Linnaeus, 1758",,,,,National Marine Fisheries Service,,,,,,,,,,,,,,,34.856,-75.556,,,60,,,,United States,North Carolina,,,East of Raleigh Bay,,,,,,,,,
ZOSKT2099-16,KU943339,7067780,0277-080,,"Academia Sinica, Cryobanking Program",,BOLD:AAB2675,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,195982,Pterois lunulata,,,P. L. Lin,,"Temminck & Schlegel, 1843",,,,,,,,,,,,,,,,,,,,38.0733,104.691,Coordinates from country centroid,,,,,,China,,,,,,,,,,,,,
ANGBF42813-19,KT358518,10141171,,,"Mined from GenBank, NCBI",,BOLD:AAB2675,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,91605,Pterois russelii,,,,,"Bennett, 1831",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBGCA9517-15,KM488633,5637778,Pvol-UNAL-001,KM488633,"Mined from GenBank, NCBI",,BOLD:AAB2675,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,47144,Pterois volitans,,,,,"Linnaeus, 1758",,,,,,,,,,,,,,,,,,taxon:185886,,,,,,,,,,,,,,,,,,,,,,,
GBMIN119419-17,KT358521,8464317,,KT358521,"Mined from GenBank, NCBI",,BOLD:AAB2675,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,91605,Pterois russelii,,,,,"Bennett, 1831",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBMIN124329-17,KT358511,8478510,,KT358511,"Mined from GenBank, NCBI",,,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBMIN129448-17,KT358531,8486672,,KT358531,"Mined from GenBank, NCBI",,BOLD:AAB2675,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,91605,Pterois russelii,,,,,"Bennett, 1831",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBMIN94801-17,KT358526,8435182,,KT358526,"Mined from GenBank, NCBI",,BOLD:AAB2675,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,91605,Pterois russelii,,,,,"Bennett, 1831",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBMNB9467-20,MN150189,11563890,,MN150189,"Mined from GenBank, NCBI",,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBMNB9472-20,MN150194,11563895,,MN150194,"Mined from GenBank, NCBI",,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBMNB9480-20,MN150202,11563903,,MN150202,"Mined from GenBank, NCBI",,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBMNB9487-20,MN150209,11563910,,MN150209,"Mined from GenBank, NCBI",,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBMNB9500-20,MN150222,11563923,,MN150222,"Mined from GenBank, NCBI",,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBMNE42460-21,OK326934,14274669,PMISK07,,"Mined from GenBank, NCBI",,,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBMNE42462-21,OK326936,14274671,PMISK09,,"Mined from GenBank, NCBI",,,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBMNE42474-21,OK326938,14274683,PVISK02,,"Mined from GenBank, NCBI",,,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,47144,Pterois volitans,,,,,"Linnaeus, 1758",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBMNE77969-22,OK076983,16489858,,,"Mined from GenBank, NCBI",,BOLD:AAB2675,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,47144,Pterois volitans,,,,,"Linnaeus, 1758",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBMNF47585-22,OK602740,15413462,,OK602740,"Mined from GenBank, NCBI",,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,11.2241,72.7762,,,,,,,India,,,,,,,,,,,,,
GBMNF47599-22,OL691680,15413476,,OL691680,"Mined from GenBank, NCBI",,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,Turkey,,,,,,,,,,,,,
GBMNF47610-22,OL691691,15413487,,OL691691,"Mined from GenBank, NCBI",,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,Turkey,,,,,,,,,,,,,
GBMNF47616-22,OL691697,15413493,,OL691697,"Mined from GenBank, NCBI",,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,Turkey,,,,,,,,,,,,,
GBMNF47627-22,OL691708,15413504,,OL691708,"Mined from GenBank, NCBI",,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,Turkey,,,,,,,,,,,,,
GBMNF47629-22,OL691710,15413506,,OL691710,"Mined from GenBank, NCBI",,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,Turkey,,,,,,,,,,,,,
GBMNF47647-22,OL691728,15413524,,OL691728,"Mined from GenBank, NCBI",,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,Turkey,,,,,,,,,,,,,
GBMNF47649-22,OL691730,15413526,,OL691730,"Mined from GenBank, NCBI",,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,Turkey,,,,,,,,,,,,,
GBMNF47655-22,OL691736,15413532,,OL691736,"Mined from GenBank, NCBI",,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,Turkey,,,,,,,,,,,,,
GBMNF47686-22,OL691767,15413563,,OL691767,"Mined from GenBank, NCBI",,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,Turkey,,,,,,,,,,,,,
GBMNF47691-22,OL691772,15413568,,OL691772,"Mined from GenBank, NCBI",,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,Turkey,,,,,,,,,,,,,
GBMNF47695-22,OL691776,15413572,,OL691776,"Mined from GenBank, NCBI",,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,Turkey,,,,,,,,,,,,,
GBMTG3927-16,NC_024746,6962300,,NC_024746,"Mined from GenBank, NCBI",,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIONF040-18,Cyp20,8562652,,Cyp20,No Voucher Tissue,,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,Carlos Jimenez,Morphological examination,"Bennett, 1828",,DNA/Tissue Vouchered Only,Muscle tissue,,Carlos Jimenez,,,,,,Spearfishing,Adult,,,Marine,,,,,35.117,33.3753,Coordinates from country centroid,,,,,,Cyprus,,South Coast,,Dhekelia,,,,,,,,,
LIONF062-18,Cyp42,8562674,,Cyp42,No Voucher Tissue,,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,Carlos Jimenez,Morphological examination,"Bennett, 1828",,DNA/Tissue Vouchered Only,Muscle tissue,,Carlos Jimenez,,,,,,Spearfishing,Adult,,,Marine,,,,,35.117,33.3753,Coordinates from country centroid,,,-4,,,Cyprus,,North Coast,,Apostolos Andreas,,,,,,,,,
LIONF063-18,Cyp43,8562675,,Cyp43,No Voucher Tissue,,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,Carlos Jimenez,Morphological examination,"Bennett, 1828",,DNA/Tissue Vouchered Only,Muscle tissue,,Carlos Jimenez,,,,,,Spearfishing,Adult,,,Marine,,,,,35.117,33.3753,Coordinates from country centroid,,,22,,,Cyprus,,South Coast,,Paphos,,,,,,,,,
LIONF066-18,Cyp50,8562678,,Cyp50,No Voucher Tissue,,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,Carlos Jimenez,Morphological examination,"Bennett, 1828",,DNA/Tissue Vouchered Only,Muscle tissue,,Carlos Jimenez,,,,,,Spearfishing,Adult,,,Marine,,,,,35.117,33.3753,Coordinates from country centroid,,,,,,Cyprus,,North Coast,,Karavas,,,,,,,,,
LIONF076-18,Z12_IL,8562688,,Z12_IL,No Voucher Tissue,,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,Nir Stern,Morphological examination,"Bennett, 1828",,DNA/Tissue Vouchered Only,Muscle tissue,,Oren Klein,,,,,,Spearfishing,Adult,,,Marine,,,,,,,,,,,,,Israel,Northern,North Coast,,Akhziv Canyon,,,,,,,,,
LIONF079-18,Z17_IL,8562691,,Z17_IL,No Voucher Tissue,,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,Nir Stern,Morphological examination,"Bennett, 1828",,DNA/Tissue Vouchered Only,Muscle tissue,,Oren Klein,,,,,,Spearfishing,Adult,,,Marine,,,,,,,,,,,,,Israel,Northern,North Coast,,Akhziv Canyon,,,,,,,,,
LIONF080-18,Z18_IL,8562692,,Z18_IL,No Voucher Tissue,,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,Nir Stern,Morphological examination,"Bennett, 1828",,DNA/Tissue Vouchered Only,Muscle tissue,,Oren Klein,,,,,,Spearfishing,Adult,,,Marine,,,,,,,,,,,,,Israel,Northern,North Coast,,Akhziv Canyon,,,,,,,,,
LIONF090-18,Red_Sea21,8562702,,Red_Sea21,No Voucher Tissue,,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,Renanel Pickholtz,Morphological examination,"Bennett, 1828",,DNA/Tissue Vouchered Only,Fin clip,,Renanel Pickholtz,,,,,,Catch and release,Adult,,,Marine,,,,,31.5135,35.0279,Coordinates from country centroid,,,,,,Israel,,Gulf of Aqaba,,Eilat Marine Reserve,,,,,,,,,
MBFA272-07,MBIO452.4,542784,MNHN_2008-461,MBIO452.4,Museum national d'Histoire naturelle,,BOLD:AAE8465,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,64365,Pterois radiata,,,Jeff Williams,,"Cuvier, 1829",,,,,"Romain Causse, Julien Grignon, David Lecchini, Vanessa Messmer, Serge Planes, Rene Galzin",,,,,,,,,,,,,FAO-77,,-17.503,-149.925,,,,,,,French Polynesia,,Society Islands,Moorea,Club Med,,,,,,,,,
MBFA394-07,MBIO661.4,542906,MNHN_2008-597,MBIO661.4,Museum national d'Histoire naturelle,,BOLD:AAB5916,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10736,Pterois mombasae,,,Mizuki Matsunuma,,"Smith, 1957",,,,,"Serge Planes, Jeffrey T. Williams, Julien Grignon, Romain Causse, Vanessa Messmer, Rene Galzin, Chris Meyer, David Lecchini",,,,,,,,,,,,,FAO-77,,-17.495,-149.862,,,,,,,French Polynesia,,Society Islands,Moorea,Opunohu Lagoon pinnacle,,,,,,,,,
MOH078-16,MOH-078,7021413,USNM:FISH:399831,MOH-078,"Smithsonian Institution, National Museum of Natural History",,BOLD:AAB2674,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10738,Pterois antennata,,,Jeff Williams,,"Bloch, 1787",,Vouchered:Registered Collection,,,"Jeff Williams, Serge Planes",,,,Collection depth: 6-20 m.,,,,,,,,,,SL=85.5 mm.,-9.96042,-138.838,,,,6,,-14,French Polynesia,Marquesas Islands,,,"Marquesas, west coast of Mohotane Island at about",3206475,http://www.boldsystems.org/pics/MOH/USNM_399831_photograph_MOH_078_85.5mmSL_JTW_2008_03+1507837314.JPG,Lateral,USNM 399831 photograph lateral view,,2008,CreativeCommons – Attribution Non-Commercial (by-nc),Smithsonian Institution National Museum of Natural History,Jeffrey T. Williams
MXV122-11,MXV0217,1865177,ECO-CH P 7148,MXV217,"El Colegio de la Frontera Sur, Unidad Chetumal",,BOLD:AAB2675,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,47144,Pterois volitans,,,Carolina Quintal Lizama,,"Linnaeus, 1758",,,,,Carolina Quintal-Lizama & Jose Angel Cohuo Colli,,,,Dzilam-Contoy,,,A,,S,,,,FAO-31,WGS84,21.486,-86.804,,,,,,,Mexico,Quintana Roo,Isla Mujeres,,Near Contoy Island,,,,,,,,,
PARG473-16,463866,6815936,,UNCLASS,University of Puerto Rico at Mayaguez,,BOLD:AAB2675,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,47144,Pterois volitans,,,Chelsea A Harms Tuohy,DNA Metabarcoding,"Linnaeus, 1758",,DNA/Tissue Vouchered Only,Lionfish_F10_rev_R7_80,,Chelsea Harms-Tuohy,,,,,,,,,,,,,from lionfish stomach contents,,,,,,,,,,Puerto Rico,Lajas,La Parguera Natural Reserve,,,,,,,,,,,
PARG482-16,71054,6815945,,PL022T,University of Puerto Rico at Mayaguez,,BOLD:AAB2675,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,47144,Pterois volitans,,,Chelsea A Harms Tuohy,DNA Metabarcoding,"Linnaeus, 1758",,DNA/Tissue Vouchered Only,Lionfish_F1_rev_R1_80,,Chelsea Harms-Tuohy,,,,,,,,,,,,,from lionfish stomach contents,"inshore reef, tissue sample",17.957,-67.073,,,,9,,,Puerto Rico,Lajas,La Parguera Natural Reserve,Pelotas,Region 2,,,,,,,,,
PARG487-16,52489,6815950,,PLN41T,University of Puerto Rico at Mayaguez,,,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,47144,Pterois volitans,,,Chelsea A Harms Tuohy,DNA Metabarcoding,"Linnaeus, 1758",,DNA/Tissue Vouchered Only,Lionfish_F1_rev_R2_80,,Chelsea Harms-Tuohy,,,,,,,,,,,,,from lionfish stomach contents,"offshore reef, tissue sample",17.891,-67.008,,,,18,,,Puerto Rico,Lajas,La Parguera Natural Reserve,Shelf Edge,,,,,,,,,,
PARG492-16,440966,6815955,,PLN39L,University of Puerto Rico at Mayaguez,,BOLD:AAB2675,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,47144,Pterois volitans,,,Chelsea A Harms Tuohy,DNA Metabarcoding,"Linnaeus, 1758",,DNA/Tissue Vouchered Only,Lionfish_F1_rev_R5_80,,Chelsea Harms-Tuohy,,,,,,,,,,,,,from lionfish stomach contents,"offshore reef, liquid sample",17.891,-67.008,,,,18,,,Puerto Rico,Lajas,La Parguera Natural Reserve,Shelf Edge,,,,,,,,,,
PARG529-16,55685,6815992,,PLN23T,University of Puerto Rico at Mayaguez,,BOLD:AAB2675,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,47144,Pterois volitans,,,Chelsea A Harms Tuohy,DNA Metabarcoding,"Linnaeus, 1758",,DNA/Tissue Vouchered Only,Lionfish_F14_rev_R6_80,,Chelsea Harms-Tuohy,,,,,,,,,,,,,from lionfish stomach contents,"offshore reef, liquid sample",17.891,-67.008,,,,18,,,Puerto Rico,Lajas,La Parguera Natural Reserve,Shelf Edge,,,,,,,,,,
